,Mobile Link,Mobile Name,Price,Rating,SIM Type,Display Size,Resolution,Display Type,GPU,Operating System,Processor Type,Processor Core,Internal Storage,RAM,Total Memory,Expandable Storage,Primary Camera,Secondary Camera,Digital Zoom,Frame Rate,Supported Networks,Bluetooth Version,Wi-Fi Version,NFC,Battery Capacity
131,https://flipkart.com/samsung-galaxy-a14-5g-black-128-gb/p/itm4e53e4bf801e1?pid=MOBGHT8UR4T25NGB&lid=LSTMOBGHT8UR4T25NGBLLYADS&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_6_132&otracker=search&otracker1=search&fm=organic&iid=en_B7oUt4nCCuCkOUqW_Pl-471pYyPsVxOYzfmsvJzp1mEaIVEfZU4JpZyQstiKUvCLuwgB7up0vdOvWe9I0tJgFvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ajugj8sqz40000001735198667875&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Black, 128 GB)  (6 GB RAM)","₹10,999",4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
132,https://flipkart.com/lava-blaze-x-starlight-purple-128-gb/p/itm5f15f98b4c9a4?pid=MOBH3YCGTSZHE46W&lid=LSTMOBH3YCGTSZHE46WS62QOY&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_6_133&otracker=search&otracker1=search&fm=organic&iid=9023afda-8d2c-4f10-a946-75737d83b9d3.MOBH3YCGTSZHE46W.SEARCH&ppt=None&ppn=None&ssid=ajugj8sqz40000001735198667875&qH=9215ad6dc70e1542,"LAVA Blaze x (Starlight Purple, 128 GB)  (8 GB RAM)",N/A,3.7,Dual Sim,16.94 cm (6.67 inch),1080x2400$$pixels,N/A,N/A,Android Q 14,N/A,Octa Core,128 GB,8 GB,N/A,N/A,64MP Rear Camera,N/A,N/A,N/A,5G,N/A,N/A,N/A,5000 mAh
133,https://flipkart.com/vivo-y200e-5g-saffron-delight-128-gb/p/itmc14e227de274a?pid=MOBGXWT9FHNA7H9B&lid=LSTMOBGXWT9FHNA7H9BTZFHWW&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_6_134&otracker=search&otracker1=search&fm=organic&iid=9023afda-8d2c-4f10-a946-75737d83b9d3.MOBGXWT9FHNA7H9B.SEARCH&ppt=None&ppn=None&ssid=ajugj8sqz40000001735198667875&qH=9215ad6dc70e1542,"vivo Y200e 5G (Saffron Delight, 128 GB)  (8 GB RAM)",N/A,4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ AMOLED,N/A,Android 14,Snapdragon 4 Gen 2,Octa Core,128 GB,8 GB,N/A,1 TB,50MP + 2MP,16MP Front Camera,N/A,N/A,"4G LTE, 5G, GSM, WCDMA",v5.0,"Supports 2.4 GHz, 5.0 GHz",No,5000 mAh
134,https://flipkart.com/vivo-y200e-5g-black-diamond-128-gb/p/itmc14e227de274a?pid=MOBGXWT9PZ5MYKQA&lid=LSTMOBGXWT9PZ5MYKQAOT02FJ&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_6_135&otracker=search&otracker1=search&fm=organic&iid=9023afda-8d2c-4f10-a946-75737d83b9d3.MOBGXWT9PZ5MYKQA.SEARCH&ppt=None&ppn=None&ssid=ajugj8sqz40000001735198667875&qH=9215ad6dc70e1542,"vivo Y200e 5G (Black Diamond, 128 GB)  (8 GB RAM)","₹19,999",4.4,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ AMOLED,N/A,Android 14,Snapdragon 4 Gen 2,Octa Core,128 GB,8 GB,N/A,1 TB,50MP + 2MP,16MP Front Camera,N/A,N/A,"4G LTE, 5G, GSM, WCDMA",v5.0,"Supports 2.4 GHz, 5.0 GHz",No,5000 mAh
135,https://flipkart.com/oppo-a3-pro-5g-starry-black-128-gb/p/itmc5f69a7aac2a1?pid=MOBHFHC533BWE2FA&lid=LSTMOBHFHC533BWE2FAC9NBYN&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_6_136&otracker=search&otracker1=search&fm=organic&iid=9023afda-8d2c-4f10-a946-75737d83b9d3.MOBHFHC533BWE2FA.SEARCH&ppt=None&ppn=None&ssid=ajugj8sqz40000001735198667875&qH=9215ad6dc70e1542,"OPPO A3 Pro 5G (Starry Black, 128 GB)  (8 GB RAM)",N/A,4.3,Dual Sim,16.94 cm (6.67 inch),1604 x 720 Pixels,LCD,ARM Mali-G57 MC2,Android 14,Dimensity 6300 5G Mobile Platform,Octa Core,128 GB,8 GB,N/A,1 TB,50MP + 2MP,8MP Front Camera,N/A,"30 fps, 60 fps","5G, 4G LTE, WCDMA, GSM",v5.3,"Wi-Fi 5 (802.11 ac), 802.11 a/b/g/n (2.4 GHz | 5 GHz)",N/A,5100 mAh
136,https://flipkart.com/poco-x6-neo-5g-martian-orange-128-gb/p/itmb53368ff4b262?pid=MOBGYQ6BFZJ9RHDD&lid=LSTMOBGYQ6BFZJ9RHDDZW8XID&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_6_137&otracker=search&otracker1=search&fm=organic&iid=en_B7oUt4nCCuCkOUqW_Pl-471pYyPsVxOYzfmsvJzp1mEeUVotvO9g5BbPtGSJ6hN6ztrKrAgU1kFyJd_3qIaq_PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ajugj8sqz40000001735198667875&qH=9215ad6dc70e1542,"POCO X6 Neo 5G (Martian Orange, 128 GB)  (8 GB RAM)","₹12,999",4.2,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ 120Hz AMOLED Display,ARM Mali-G57 MC2,Android 13,Dimensity 6080,Octa Core,128 GB,8 GB,128 GB,1 TB,108MP + 2MP,16MP Front Camera,Upto 10X,120 Hz,"4G LTE, 4G VoLTE, 5G, GSM, WCDMA",v5.3,Supports 2.4 GHz and 5 GHz Dual Band,No,5000 mAh
137,https://flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_6_138&otracker=search&otracker1=search&fm=organic&iid=en_B7oUt4nCCuCkOUqW_Pl-471pYyPsVxOYzfmsvJzp1mGpXBMXvBUxU8RbHA3MEcmsQNzzQ883UL_go8aWksx-k_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ajugj8sqz40000001735198667875&qH=9215ad6dc70e1542,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)","₹37,999",4.6,Dual Sim,15.49 cm (6.1 inch),2340 x 1080 Pixels,Full HD+ Dynamic AMOLED 2X,Qualcomm Adreno 740,Android 13,Qualcomm Snapdragon 8 Gen 2,Octa Core,128 GB,8 GB,128 GB,N/A,50MP + 10MP + 12MP,12MP Front Camera,Upto 30x,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.3,"802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz 6 GHz), HE160, MIMO, 1024-QAM",Yes,3900 mAh
138,https://flipkart.com/vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUF389GDMP&lid=LSTMOBGZBFUF389GDMPWVFWVW&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_6_139&otracker=search&otracker1=search&fm=organic&iid=9023afda-8d2c-4f10-a946-75737d83b9d3.MOBGZBFUF389GDMP.SEARCH&ppt=None&ppn=None&ssid=ajugj8sqz40000001735198667875&qH=9215ad6dc70e1542,"vivo T2x 5G (Glimmer Black, 128 GB)  (6 GB RAM)",N/A,4.4,Dual Sim,16.71 cm (6.58 inch),2408 x 1080 Pixels,Full HD+ LCD Display,N/A,Android 13,Mediatek Dimensity 6020,Octa Core,128 GB,6 GB,N/A,N/A,50MP + 2MP,8MP Front Camera,N/A,N/A,"5G, 4G LTE, WCDMA",v5.1,Supports 2.4 GHz and 5 GHz Dual Band,No,5000 mAh
139,https://flipkart.com/vivo-t2x-5g-black-gladiator-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGXZG9KZTVDKHG&lid=LSTMOBGXZG9KZTVDKHGHHE5JQ&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_6_140&otracker=search&otracker1=search&fm=organic&iid=9023afda-8d2c-4f10-a946-75737d83b9d3.MOBGXZG9KZTVDKHG.SEARCH&ppt=None&ppn=None&ssid=ajugj8sqz40000001735198667875&qH=9215ad6dc70e1542,"vivo T2x 5G (Black Gladiator, 128 GB)  (4 GB RAM)",N/A,4.4,Dual Sim,16.71 cm (6.58 inch),2408 x 1080 Pixels,Full HD+ LCD Display,N/A,Android 13,Mediatek Dimensity 6020,Octa Core,128 GB,4 GB,N/A,N/A,50MP + 2MP,8MP Front Camera,N/A,N/A,"5G, 4G LTE, WCDMA",v5.1,Supports 2.4 GHz and 5 GHz Dual Band,No,5000 mAh
140,https://flipkart.com/infinix-note-40-pro-5g-vintage-green-256-gb/p/itma7197f5eb7e85?pid=MOBGZCBWUBBPE6PG&lid=LSTMOBGZCBWUBBPE6PG3WPGPH&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_6_141&otracker=search&otracker1=search&fm=organic&iid=en_B7oUt4nCCuCkOUqW_Pl-471pYyPsVxOYzfmsvJzp1mHSGt8JHaOtT8wcDspT3yN5JZfHmhHJs6H4Z3KTbYpGw_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ajugj8sqz40000001735198667875&qH=9215ad6dc70e1542,"Infinix Note 40 Pro 5G (Vintage Green, 256 GB)  (8 GB RAM)","₹19,999",4.2,Dual Sim,17.22 cm (6.78 inch),2436 x 1080 Pixels,Full HD+ LTPS Curved AMOLED,N/A,Android 14,Mediatek Dimensity 7020,Octa Core,256 GB,8 GB,N/A,N/A,108MP (OIS) + 2MP + 2MP,32MP Front Camera,3X (Optical)and 10X,N/A,"5G, 4G LTE, WCDMA, GSM",v5.3,802.11 (a/b/g/n/ac) (2.4 GHz|5 GHz),Yes,5000 mAh
141,https://flipkart.com/samsung-galaxy-s23-5g-phantom-black-128-gb/p/itm1f3efe01d1c61?pid=MOBGNPGZVX4PCTTF&lid=LSTMOBGNPGZVX4PCTTFYWYWBL&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_6_142&otracker=search&otracker1=search&fm=organic&iid=en_B7oUt4nCCuCkOUqW_Pl-471pYyPsVxOYzfmsvJzp1mHoQOmSitSl_g3TZmsKXAZyoDpaneuSRzEfS6FXRhLVG6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=ajugj8sqz40000001735198667875&qH=9215ad6dc70e1542,"SAMSUNG Galaxy S23 5G (Phantom Black, 128 GB)  (8 GB RAM)",N/A,4.6,Dual Sim,15.49 cm (6.1 inch),2340 x 1080 Pixels,Full HD+ Dynamic AMOLED 2X,Qualcomm Adreno 740,Android 13,Qualcomm Snapdragon 8 Gen 2,Octa Core,128 GB,8 GB,128 GB,N/A,50MP + 10MP + 12MP,12MP Front Camera,Upto 30x,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.3,"802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz 6 GHz), HE160, MIMO, 1024-QAM",Yes,3900 mAh
142,https://flipkart.com/iqoo-z9x-storm-grey-128-gb/p/itm4d9c6a737d29d?pid=MOBHF3PNPNY6RYUQ&lid=LSTMOBHF3PNPNY6RYUQR5AN2W&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_6_143&otracker=search&otracker1=search&fm=organic&iid=9023afda-8d2c-4f10-a946-75737d83b9d3.MOBHF3PNPNY6RYUQ.SEARCH&ppt=None&ppn=None&ssid=ajugj8sqz40000001735198667875&qH=9215ad6dc70e1542,"IQOO Z9X (Storm Grey, 128 GB)  (8 GB RAM)","₹16,190",4.3,Dual Sim,17.07 cm (6.72 inch),2408*1080,N/A,N/A,Android Q Funtouch OS 14 based on Android 14,N/A,Octa Core,128 GB,8 GB,N/A,N/A,50MP Rear Camera,N/A,N/A,N/A,5G,N/A,N/A,N/A,6000 mAh
143,https://flipkart.com/redmi-note-13-pro-5g-coral-purple-128-gb/p/itm4c243a87daf05?pid=MOBGZF9PFS4J8AHA&lid=LSTMOBGZF9PFS4J8AHAUIWU1E&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_6_144&otracker=search&otracker1=search&fm=organic&iid=9023afda-8d2c-4f10-a946-75737d83b9d3.MOBGZF9PFS4J8AHA.SEARCH&ppt=None&ppn=None&ssid=ajugj8sqz40000001735198667875&qH=9215ad6dc70e1542,"REDMI Note 13 Pro 5G (Coral Purple, 128 GB)  (8 GB RAM)","₹19,699",4.3,Dual Sim,16.94 cm (6.67 inch),2712 x 1220 Pixels,120Hz Adaptive 1.5K AMOLED,Adreno GPU A710,Android 13,7s Gen 2 Mobile Platform 5G,Octa Core,128 GB,8 GB,N/A,N/A,200MP (OIS) + 8MP + 2MP,16MP Front Camera,Upto 10X,120 Hz fps,"5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.2,"Wi-Fi 5, Supports 2.4 GHz and 5 GHz Dual Band",No,5100 mAh
144,https://flipkart.com/samsung-galaxy-m15-5g-celestrial-blue-128-gb/p/itmf5a4280beb534?pid=MOBHYNBPZRHB6TKN&lid=LSTMOBHYNBPZRHB6TKNIEY4PK&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_7_145&otracker=search&otracker1=search&fm=organic&iid=dd54f4cc-f5a5-462d-bf0f-9d8eabf7e8be.MOBHYNBPZRHB6TKN.SEARCH&ppt=None&ppn=None&ssid=0w5q4dnjz40000001735198668489&qH=9215ad6dc70e1542,"SAMSUNG galaxy M15 5G (Celestrial Blue, 128 GB)  (8 GB RAM)",N/A,4.1,Dual Sim,16.51 cm (6.5 inch),2340x1080$$ Pixels,N/A,N/A,Android Android 14,MediaTek,N/A,128 GB,8 GB,N/A,N/A,50MP Rear Camera,N/A,N/A,N/A,"5G, 4G LTE",N/A,N/A,N/A,6000 mAh
145,https://flipkart.com/realme-gt-5g-dashing-silver-128-gb/p/itm9ae1d9198cd93?pid=MOBG5JPXBD9A6FTC&lid=LSTMOBG5JPXBD9A6FTCOBZZS8&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_7_146&otracker=search&otracker1=search&fm=organic&iid=dd54f4cc-f5a5-462d-bf0f-9d8eabf7e8be.MOBG5JPXBD9A6FTC.SEARCH&ppt=None&ppn=None&ssid=0w5q4dnjz40000001735198668489&qH=9215ad6dc70e1542,"realme GT 5G (Dashing Silver, 128 GB)  (8 GB RAM)","₹18,750",4.2,Dual Sim,16.33 cm (6.43 inch),2400 x 1080 Pixels,Full HD+ AMOLED Display,Adreno 660,Android 11,Qualcomm Snapdragon 888,Octa Core,128 GB,8 GB,N/A,N/A,64MP + 8MP + 2MP,16MP Front Camera,10X,"30 fps, 60 fps","5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.2,"IEEE802.11 a/b/g/n/ac/ax, (WiFi 4 | WiFi 5 | WiFi 6)",Yes,4500 mAh
146,https://flipkart.com/samsung-galaxy-a14-5g-dark-red-128-gb/p/itma8393faabfb76?pid=MOBGHT8UUUNXNYZ4&lid=LSTMOBGHT8UUUNXNYZ4QUY1LJ&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_7_147&otracker=search&otracker1=search&fm=organic&iid=en_owYWZUnf1pqAZgsKqxFRmDXX6OzugPefhP00D_QLaNTq0Q2vIDHQZmKOFVWMKFHxWn0rLHS-k1NXmOMXwSoZg_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=0w5q4dnjz40000001735198668489&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)  (6 GB RAM)",N/A,4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
147,https://flipkart.com/samsung-galaxy-a14-5g-light-green-128-gb/p/itmabe91abe7ba0c?pid=MOBGHT8UU3STRKZS&lid=LSTMOBGHT8UU3STRKZSI7GOCK&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_7_148&otracker=search&otracker1=search&fm=organic&iid=en_owYWZUnf1pqAZgsKqxFRmDXX6OzugPefhP00D_QLaNR03VCn9fd748GPohqWPAApnJLSrVyAuuGUkkwpZV7-D_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=0w5q4dnjz40000001735198668489&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)  (6 GB RAM)","₹10,999",4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
148,https://flipkart.com/mi-11-lite-vinyl-black-128-gb/p/itmac6203bae9394?pid=MOBG3VSKRKGZKJAR&lid=LSTMOBG3VSKRKGZKJAR9UUSWD&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_7_149&otracker=search&otracker1=search&fm=organic&iid=dd54f4cc-f5a5-462d-bf0f-9d8eabf7e8be.MOBG3VSKRKGZKJAR.SEARCH&ppt=None&ppn=None&ssid=0w5q4dnjz40000001735198668489&qH=9215ad6dc70e1542,"Mi 11 Lite (Vinyl Black, 128 GB)  (8 GB RAM)","₹11,704",4.2,Dual Sim,16.64 cm (6.55 inch),2400 x 1080 Pixels,Full HD+ AMOLED Dot Display,Adreno 618,Android 11,Qualcomm Snapdragon 732G,Octa Core,128 GB,8 GB,N/A,512 GB,64MP + 8MP + 5MP,16MP Front Camera,Yes,N/A,"4G VoLTE, 4G LTE, WCDMA, GSM",v5.1,802.11 a/b/g/n/ac,No,4250 mAh
149,https://flipkart.com/redmi-note-12-pro-5g-onyx-black-256-gb/p/itm8a52c0347c7f2?pid=MOBGZF9PFMSQQC4H&lid=LSTMOBGZF9PFMSQQC4H8M3BUN&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_7_150&otracker=search&otracker1=search&fm=organic&iid=dd54f4cc-f5a5-462d-bf0f-9d8eabf7e8be.MOBGZF9PFMSQQC4H.SEARCH&ppt=None&ppn=None&ssid=0w5q4dnjz40000001735198668489&qH=9215ad6dc70e1542,"REDMI Note 12 Pro 5G (Onyx Black, 256 GB)  (12 GB RAM)","₹19,990",4.2,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ 120Hz AMOLED Display,ARM Mali-G68 MC4,Android 12,Mediatek Dimensity 1080,Octa Core,256 GB,12 GB,256 GB,N/A,50MP (OIS) + 8MP + 2MP,16MP Front Camera,Upto 10x Zoom,"30 fps, 60 fps","5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.2,"Wi-Fi 6, Supports 2.4 GHz and 5 GHz Dual Band",No,5000 mAh
150,https://flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPBRYLMHV&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_7_151&otracker=search&otracker1=search&fm=organic&iid=en_owYWZUnf1pqAZgsKqxFRmDXX6OzugPefhP00D_QLaNTc0I8ZJgOxmF7TMIT1wUUGCWXouvQuc314l7541Xt41fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=0w5q4dnjz40000001735198668489&qH=9215ad6dc70e1542,"POCO M6 Plus 5G (Ice Silver, 128 GB)  (6 GB RAM)","₹10,999",4.2,Dual Sim,17.25 cm (6.79 inch),2460 x 1080 Pixels,N/A,N/A,Android 14,Snapdragon 4 Gen2 AE,Octa Core,128 GB,6 GB,N/A,1 TB,108MP + 2MP,13MP Front Camera,Upto 10X,N/A,"5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.0,Supports 2.4 GHz and 5 GHz Dual Band,No,5030 mAh
151,https://flipkart.com/infinix-gt-20-pro-mecha-blue-256-gb/p/itm65a37452b3cc8?pid=MOBHYP4XKUET74VN&lid=LSTMOBHYP4XKUET74VNKPZHZ3&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_7_152&otracker=search&otracker1=search&fm=organic&iid=en_owYWZUnf1pqAZgsKqxFRmDXX6OzugPefhP00D_QLaNR-zogE2THFGpSiRUC8wtUboIWYHlc6iusZ6NcMGBhEIvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=0w5q4dnjz40000001735198668489&qH=9215ad6dc70e1542,"Infinix GT 20 Pro (Mecha Blue, 256 GB)  (8 GB RAM)","₹22,999",4.4,Dual Sim,17.22 cm (6.78 inch),2436 x 1080 Pixels,Full HD+ AMOLED,N/A,Android 14,Dimensity 8200 Ultimate,Octa Core,256 GB,8 GB,N/A,N/A,108MP (OIS) + 2MP + 2MP,32MP Front Camera,Yes,N/A,"5G, 4G LTE, WCDMA, GSM",N/A,WiFi 6,Yes,5000 mAh
152,https://flipkart.com/realme-13-5g-speed-green-128-gb/p/itmf151d3f071377?pid=MOBH3QWHGMFQTF5H&lid=LSTMOBH3QWHGMFQTF5HWUSFWG&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_7_153&otracker=search&otracker1=search&fm=organic&iid=dd54f4cc-f5a5-462d-bf0f-9d8eabf7e8be.MOBH3QWHGMFQTF5H.SEARCH&ppt=None&ppn=None&ssid=0w5q4dnjz40000001735198668489&qH=9215ad6dc70e1542,"realme 13 5G (Speed Green, 128 GB)  (8 GB RAM)",N/A,4.3,Dual Sim,17.07 cm (6.72 inch),2400 x 1080 Pixels,Full HD+ LCD,ARM G57 MC2,Android 14,Dimensity 6300,Octa Core,128 GB,8 GB,N/A,2 TB,50MP + 2MP,16MP Front Camera,10X,"240 fps, 120 fps, 60 fps, 30 fps","5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.3,N/A,No,5000 mAh
153,https://flipkart.com/tecno-pova-5-pro-5g-silver-fantasy-256-gb/p/itme6afc56397696?pid=MOBGTKBPKNY2GQEK&lid=LSTMOBGTKBPKNY2GQEKR3IP5D&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_7_154&otracker=search&otracker1=search&fm=organic&iid=dd54f4cc-f5a5-462d-bf0f-9d8eabf7e8be.MOBGTKBPKNY2GQEK.SEARCH&ppt=None&ppn=None&ssid=0w5q4dnjz40000001735198668489&qH=9215ad6dc70e1542,"Tecno Pova 5 Pro 5G (Silver Fantasy, 256 GB)  (8 GB RAM)","₹15,988",4.2,Dual Sim,17.22 cm (6.78 inch),1080 x 2460,FHD,Mali-G57 MC2,Android 13,MediaTek Dimensity 6080,N/A,256 GB,8 GB,N/A,1 TB,50MP + 0.08MP,16MP Front Camera,N/A,N/A,"5G, 4G VoLTE, 4G LTE",5.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band",Yes,5000 mAh
154,https://flipkart.com/vivo-y28s-5g-vintage-red-128-gb/p/itm63ef3274fa821?pid=MOBH2AG4GEE4BRCS&lid=LSTMOBH2AG4GEE4BRCSPB0JBX&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_7_155&otracker=search&otracker1=search&fm=organic&iid=dd54f4cc-f5a5-462d-bf0f-9d8eabf7e8be.MOBH2AG4GEE4BRCS.SEARCH&ppt=None&ppn=None&ssid=0w5q4dnjz40000001735198668489&qH=9215ad6dc70e1542,"vivo Y28s 5G (Vintage Red, 128 GB)  (8 GB RAM)","₹15,999",4.3,Dual Sim,16.66 cm (6.56 inch),1612 x 720 Pixels,LCD,N/A,Android 14,Dimensity 6300,Octa Core,128 GB,8 GB,N/A,1 TB,50MP + 0.08MP,8MP Front Camera,N/A,N/A,"5G, 4G LTE, WCDMA, GSM",v5.4,"Supports 2.4 GHz, 5.0 GHz",No,5000 mAh
155,https://flipkart.com/vivo-y28s-5g-twinkling-purple-128-gb/p/itm63ef3274fa821?pid=MOBH2AG4B6HKRFFA&lid=LSTMOBH2AG4B6HKRFFAYCEVEB&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_7_156&otracker=search&otracker1=search&fm=organic&iid=dd54f4cc-f5a5-462d-bf0f-9d8eabf7e8be.MOBH2AG4B6HKRFFA.SEARCH&ppt=None&ppn=None&ssid=0w5q4dnjz40000001735198668489&qH=9215ad6dc70e1542,"vivo Y28s 5G (Twinkling Purple, 128 GB)  (8 GB RAM)","₹15,999",4.3,Dual Sim,16.66 cm (6.56 inch),1612 x 720 Pixels,LCD,N/A,Android 14,Dimensity 6300,Octa Core,128 GB,8 GB,N/A,1 TB,50MP + 0.08MP,8MP Front Camera,N/A,N/A,"5G, 4G LTE, WCDMA, GSM",v5.4,"Supports 2.4 GHz, 5.0 GHz",No,5000 mAh
156,https://flipkart.com/infinix-note-40x-5g-palm-blue-256-gb/p/itm9c39960257804?pid=MOBH34XGH9JGS3KM&lid=LSTMOBH34XGH9JGS3KMTLDOKR&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_7_157&otracker=search&otracker1=search&fm=organic&iid=en_owYWZUnf1pqAZgsKqxFRmDXX6OzugPefhP00D_QLaNTNs5z9Mfp81ye1bBrRk9mp6tRXSJTRQgsrhYURd5zxNfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=0w5q4dnjz40000001735198668489&qH=9215ad6dc70e1542,"Infinix Note 40X 5G (Palm Blue, 256 GB)  (12 GB RAM)","₹13,999",4.3,Dual Sim,17.22 cm (6.78 inch),2460 x 1080 Pixels,Full HD+,N/A,Android 14,Dimensity 6300,Octa Core,256 GB,12 GB,N/A,1 TB,108MP + 2MP + AI Lens,8MP Front Camera,Yes,N/A,"5G, 4G LTE, WCDMA, GSM",v5.2,802.11 (a/b/g/n/ac),Yes,5000 mAh
